stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat
AR,GARLAND,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR,GARLAND,2008,6,NA,NA,NA,2874554,5.5,99014.4,91812100,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,39,NA,NA,NA,NA,NA,NA
AR,GARLAND,2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR,GARLAND,2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR,GARLAND,2011,1,NA,NA,NA,2940667,8.3,105107.8,99571500,1,54,44,0.55,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,88,NA,NA,NA,NA,NA,NA
AR,GARLAND,2012,7,NA,NA,NA,2952164,7.6,107718.8,106984700,1,54,46,0.54,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,130,NA,NA,NA,NA,NA,NA
AR,GARLAND,2013,7,NA,NA,NA,2959400,7.2,112764.6,107240700,1,49,51,0.49,14,21,0.4,0,0,1,0,0,Divided Government,1,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Democratic Trifecta,1,0,0,0,0,Arkansas,60,NA,NA,NA,NA,NA,NA
AR,GARLAND,2014,3,Pounds,911416,R,2967392,6,116151.8,113545500,1,48,51,0.48,13,22,0.37142857142857144,0,0,1,0,0,Divided Government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,142,5674027.3079393,R,NA,NA,NA,NA
AR,GARLAND,2015,15,Pounds,1299810,R,2978048,5,117734.3,117671800,0,36,64,0.36,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,1,-1,0,1,1,Arkansas,160,5508280.1274246,R,R,0,NA,NA
AR,GARLAND,2016,12,Pounds,194407,R,2989918,4,119191.8,120748200,0,35,64,0.35353535353535354,11,24,0.3142857142857143,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,137,4447183.3461643,R,R,0,NA,NA
AR,GARLAND,2017,8,Pounds,379142,R,3001345,3.7,122978.5,125025700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,32,981214.3901437,R,R,0,NA,NA
AR,GARLAND,2018,1,Pounds,128364.08,R,3009733,3.6,127761.3,130397500,0,24,75,0.24242424242424243,9,23,0.28125,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,64,4579974.7193578,R,R,0,NA,NA
AR,GARLAND,2019,18,Pounds,373129.33,R,3017804,3.5,130954.1,134682700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,111,5101062.8275747,R,R,0,NA,NA
AR,GARLAND,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
AR,GARLAND,2021,6,Pounds,387354.94,R,3028443,4,151931.9,156361500,0,22,78,0.22,7,28,0.2,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,71,4636649.5788186,R,NA,NA,NA,NA
AR,JEFFERSON,2004,8,NA,NA,NA,2749686,5.7,84557,74033000,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,64,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2005,10,NA,NA,NA,2781097,5.2,89643.1,78000300,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,38,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2006,5,NA,NA,NA,2821761,5.2,94451.6,83068200,0,75,25,0.75,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,33,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2007,19,NA,NA,NA,2848650,5.3,96991.9,88508300,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,1,1,1,0,1,Arkansas,53,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2008,5,NA,NA,NA,2874554,5.5,99014.4,91812100,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,39,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2009,5,NA,NA,NA,2896843,7.8,96983.7,90246000,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,57,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2010,11,NA,NA,NA,2921964,8.2,100970.8,93290500,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,67,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2011,14,NA,NA,NA,2940667,8.3,105107.8,99571500,1,54,44,0.55,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,88,NA,NA,NA,NA,NA,NA
AR,JEFFERSON,2012,5,NA,NA,D,2952164,7.6,107718.8,106984700,1,54,46,0.54,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,130,NA,D,NA,NA,NA,NA
AR,JEFFERSON,2013,4,NA,NA,D,2959400,7.2,112764.6,107240700,1,49,51,0.49,14,21,0.4,0,0,1,0,0,Divided Government,1,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Democratic Trifecta,1,0,0,0,0,Arkansas,60,NA,D,D,0,NA,NA
AR,JEFFERSON,2014,26,Pounds,4074359.847458201,D,2967392,6,116151.8,113545500,1,48,51,0.48,13,22,0.37142857142857144,0,0,1,0,0,Divided Government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,142,5674027.3079393,D,D,0,NA,NA
AR,JEFFERSON,2015,19,Pounds,3629019.6026965,D,2978048,5,117734.3,117671800,0,36,64,0.36,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,1,-1,0,1,1,Arkansas,160,5508280.1274246,D,D,0,NA,NA
AR,JEFFERSON,2016,17,Pounds,3685658.4843745,D,2989918,4,119191.8,120748200,0,35,64,0.35353535353535354,11,24,0.3142857142857143,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,137,4447183.3461643,D,D,0,NA,NA
AR,JEFFERSON,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,D,NA,NA,NA
AR,JEFFERSON,2018,6,Pounds,3834295.4105955,D,3009733,3.6,127761.3,130397500,0,24,75,0.24242424242424243,9,23,0.28125,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,64,4579974.7193578,D,NA,NA,NA,NA
AR,JEFFERSON,2019,8,Pounds,4242820.3201192,D,3017804,3.5,130954.1,134682700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,111,5101062.8275747,D,D,0,NA,NA
AR,JEFFERSON,2020,14,Pounds,3458375.9322019,D,3014348,6.2,133969.1,142111700,0,23,75,0.2346938775510204,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,79,3870002.4136071,D,D,0,NA,NA
AR,JEFFERSON,2021,19,Pounds,3719658.9234508,D,3028443,4,151931.9,156361500,0,22,78,0.22,7,28,0.2,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,71,4636649.5788186,D,D,0,NA,NA
AR,PULASKI,2004,6,NA,NA,R,2749686,5.7,84557,74033000,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,64,NA,R,NA,NA,NA,NA
AR,PULASKI,2005,9,NA,NA,R,2781097,5.2,89643.1,78000300,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,38,NA,R,R,0,NA,NA
AR,PULASKI,2006,7,NA,NA,D,2821761,5.2,94451.6,83068200,0,75,25,0.75,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,33,NA,D,R,1,0,1
AR,PULASKI,2007,14,NA,NA,D,2848650,5.3,96991.9,88508300,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,1,1,1,0,1,Arkansas,53,NA,D,D,0,NA,NA
AR,PULASKI,2008,4,NA,NA,D,2874554,5.5,99014.4,91812100,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,39,NA,D,D,0,NA,NA
AR,PULASKI,2009,19,NA,NA,D,2896843,7.8,96983.7,90246000,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,57,NA,D,D,0,NA,NA
AR,PULASKI,2010,22,NA,NA,N,2921964,8.2,100970.8,93290500,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,67,NA,N,D,1,0,0
AR,PULASKI,2011,23,NA,NA,N,2940667,8.3,105107.8,99571500,1,54,44,0.55,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,88,NA,N,N,0,NA,NA
AR,PULASKI,2012,76,NA,NA,N,2952164,7.6,107718.8,106984700,1,54,46,0.54,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,130,NA,N,N,0,NA,NA
AR,PULASKI,2013,34,NA,NA,N,2959400,7.2,112764.6,107240700,1,49,51,0.49,14,21,0.4,0,0,1,0,0,Divided Government,1,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Democratic Trifecta,1,0,0,0,0,Arkansas,60,NA,N,N,0,NA,NA
AR,PULASKI,2014,59,Pounds,247373.3102,D,2967392,6,116151.8,113545500,1,48,51,0.48,13,22,0.37142857142857144,0,0,1,0,0,Divided Government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,142,5674027.3079393,D,N,1,0,1
AR,PULASKI,2015,25,Pounds,232240.75384700001,D,2978048,5,117734.3,117671800,0,36,64,0.36,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,1,-1,0,1,1,Arkansas,160,5508280.1274246,D,D,0,NA,NA
AR,PULASKI,2016,45,Pounds,191703.788529,D,2989918,4,119191.8,120748200,0,35,64,0.35353535353535354,11,24,0.3142857142857143,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,137,4447183.3461643,D,D,0,NA,NA
AR,PULASKI,2017,12,Pounds,144822.390281,D,3001345,3.7,122978.5,125025700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,32,981214.3901437,D,D,0,NA,NA
AR,PULASKI,2018,25,Pounds,144233.9417,D,3009733,3.6,127761.3,130397500,0,24,75,0.24242424242424243,9,23,0.28125,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,64,4579974.7193578,D,D,0,NA,NA
AR,PULASKI,2019,51,Pounds,148938.78107,D,3017804,3.5,130954.1,134682700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,111,5101062.8275747,D,D,0,NA,NA
AR,PULASKI,2020,22,Pounds,88612.77666,D,3014348,6.2,133969.1,142111700,0,23,75,0.2346938775510204,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,79,3870002.4136071,D,D,0,NA,NA
AR,PULASKI,2021,11,Pounds,69589.91912199999,D,3028443,4,151931.9,156361500,0,22,78,0.22,7,28,0.2,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,71,4636649.5788186,D,D,0,NA,NA
AR,SALINE,2004,3,NA,NA,NA,2749686,5.7,84557,74033000,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,64,NA,NA,NA,NA,NA,NA
AR,SALINE,2005,5,NA,NA,NA,2781097,5.2,89643.1,78000300,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,38,NA,NA,NA,NA,NA,NA
AR,SALINE,2006,1,NA,NA,R,2821761,5.2,94451.6,83068200,0,75,25,0.75,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,33,NA,R,NA,NA,NA,NA
AR,SALINE,2007,3,NA,NA,R,2848650,5.3,96991.9,88508300,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,1,1,1,0,1,Arkansas,53,NA,R,R,0,NA,NA
AR,SALINE,2008,3,NA,NA,R,2874554,5.5,99014.4,91812100,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,39,NA,R,R,0,NA,NA
AR,SALINE,2009,5,NA,NA,R,2896843,7.8,96983.7,90246000,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,57,NA,R,R,0,NA,NA
AR,SALINE,2010,9,NA,NA,R,2921964,8.2,100970.8,93290500,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,67,NA,R,R,0,NA,NA
AR,SALINE,2011,6,NA,NA,R,2940667,8.3,105107.8,99571500,1,54,44,0.55,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,88,NA,R,R,0,NA,NA
AR,SALINE,2012,10,NA,NA,N,2952164,7.6,107718.8,106984700,1,54,46,0.54,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,130,NA,N,R,1,0,0
AR,SALINE,2013,4,NA,NA,N,2959400,7.2,112764.6,107240700,1,49,51,0.49,14,21,0.4,0,0,1,0,0,Divided Government,1,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Democratic Trifecta,1,0,0,0,0,Arkansas,60,NA,N,N,0,NA,NA
AR,SALINE,2014,9,Pounds,52624.8504,R,2967392,6,116151.8,113545500,1,48,51,0.48,13,22,0.37142857142857144,0,0,1,0,0,Divided Government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,142,5674027.3079393,R,N,1,1,0
AR,SALINE,2015,9,Pounds,27617.2996,R,2978048,5,117734.3,117671800,0,36,64,0.36,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,1,-1,0,1,1,Arkansas,160,5508280.1274246,R,R,0,NA,NA
AR,SALINE,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
AR,SALINE,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA
AR,SALINE,2018,4,Pounds,31802.63,R,3009733,3.6,127761.3,130397500,0,24,75,0.24242424242424243,9,23,0.28125,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,64,4579974.7193578,R,NA,NA,NA,NA
AR,SALINE,2019,14,Pounds,10.647,R,3017804,3.5,130954.1,134682700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,111,5101062.8275747,R,R,0,NA,NA
AR,SALINE,2020,2,Pounds,4.68,R,3014348,6.2,133969.1,142111700,0,23,75,0.2346938775510204,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,79,3870002.4136071,R,R,0,NA,NA
AR,SALINE,2021,3,Pounds,728.8,R,3028443,4,151931.9,156361500,0,22,78,0.22,7,28,0.2,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,71,4636649.5788186,R,R,0,NA,NA
AR,WASHINGTON,2004,21,NA,NA,NA,2749686,5.7,84557,74033000,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,64,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2005,2,NA,NA,NA,2781097,5.2,89643.1,78000300,0,72,28,0.72,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,38,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2006,3,NA,NA,NA,2821761,5.2,94451.6,83068200,0,75,25,0.75,27,8,0.7714285714285715,1,1,1,0,0,Divided Government,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,33,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2007,8,NA,NA,NA,2848650,5.3,96991.9,88508300,1,75,25,0.75,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Divided Government,1,1,1,0,1,Arkansas,53,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2009,10,NA,NA,NA,2896843,7.8,96983.7,90246000,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,57,NA,NA,NA,NA,NA,NA
AR,WASHINGTON,2010,13,NA,NA,N,2921964,8.2,100970.8,93290500,1,71,28,0.72,27,8,0.7714285714285715,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,67,NA,N,NA,NA,NA,NA
AR,WASHINGTON,2011,8,NA,NA,N,2940667,8.3,105107.8,99571500,1,54,44,0.55,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,88,NA,N,N,0,NA,NA
AR,WASHINGTON,2012,8,NA,NA,R,2952164,7.6,107718.8,106984700,1,54,46,0.54,20,15,0.5714285714285714,1,1,1,1,0,Democratic Trifecta,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Democratic Trifecta,0,0,0,0,0,Arkansas,130,NA,R,N,1,1,0
AR,WASHINGTON,2013,4,NA,NA,R,2959400,7.2,112764.6,107240700,1,49,51,0.49,14,21,0.4,0,0,1,0,0,Divided Government,1,0,0,0,0,1,1,-1,0,1,1,1,-1,0,1,1,0,Democratic Trifecta,1,0,0,0,0,Arkansas,60,NA,R,R,0,NA,NA
AR,WASHINGTON,2014,9,Pounds,166516.425,R,2967392,6,116151.8,113545500,1,48,51,0.48,13,22,0.37142857142857144,0,0,1,0,0,Divided Government,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,0,0,0,0,0,Arkansas,142,5674027.3079393,R,R,0,NA,NA
AR,WASHINGTON,2015,53,Pounds,153133.614,R,2978048,5,117734.3,117671800,0,36,64,0.36,11,23,0.3235294117647059,0,0,1,0,1,Republican Trifecta,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Divided Government,1,-1,0,1,1,Arkansas,160,5508280.1274246,R,R,0,NA,NA
AR,WASHINGTON,2016,25,Pounds,228762.482,D,2989918,4,119191.8,120748200,0,35,64,0.35353535353535354,11,24,0.3142857142857143,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,137,4447183.3461643,D,R,1,0,1
AR,WASHINGTON,2017,3,Pounds,259301.112,D,3001345,3.7,122978.5,125025700,0,24,76,0.24,9,26,0.2571428571428571,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Arkansas,32,981214.3901437,D,D,0,NA,NA
